posicao,quantidade_chaves
4173,0
4174,0
4175,1
4176,0
4177,0
4178,1
4179,0
4180,0
4181,1
4182,0
4183,1
4184,1
4185,0
4186,0
4187,3
4188,0
4189,0
4190,1
4191,0
4192,0
4193,0
4194,0
4195,1
4196,0
4197,0
4198,1
4199,0
4200,0
4201,1
4202,1
4203,0
4204,0
4205,2
4206,1
4207,0
4208,2
4209,0
4210,1
4211,0
4212,0
4213,1
4214,0
4215,1
4216,1
4217,1
4218,1
4219,2
4220,0
4221,0
4222,0
4223,2
4224,2
4225,0
4226,2
4227,1
4228,2
4229,0
4230,2
4231,0
4232,0
4233,1
4234,0
4235,2
4236,0
4237,1
4238,1
4239,0
4240,0
4241,1
4242,2
4243,2
4244,0
4245,1
4246,1
4247,0
4248,0
4249,1
4250,0
4251,1
4252,0
4253,0
4254,0
4255,0
4256,0
4257,1
4258,1
4259,0
4260,0
4261,0
4262,0
4263,0
4264,0
4265,1
4266,1
4267,1
4268,1
4269,2
4270,0
4271,0
4272,0
4273,0
4274,0
4275,0
4276,2
4277,0
4278,1
4279,2
4280,0
4281,2
4282,0
4283,0
4284,0
4285,0
4286,1
4287,0
4288,0
4289,0
4290,0
4291,0
4292,1
4293,0
4294,1
4295,1
4296,0
4297,0
4298,0
4299,1
4300,0
4301,2
4302,0
4303,1
4304,0
4305,0
4306,1
4307,0
4308,0
4309,0
4310,0
4311,0
4312,0
4313,2
4314,0
4315,0
4316,1
4317,0
4318,0
4319,2
4320,1
4321,0
4322,0
4323,0
4324,0
4325,0
4326,2
4327,2
4328,1
4329,0
4330,0
4331,0
4332,0
4333,0
4334,0
4335,0
4336,0
4337,1
4338,1
4339,1
4340,1
4341,0
4342,0
4343,1
4344,0
4345,1
4346,0
4347,0
4348,0
4349,1
4350,0
4351,0
4352,2
4353,0
4354,2
4355,2
4356,0
4357,0
4358,0
4359,0
4360,0
4361,1
4362,0
4363,0
4364,1
4365,0
4366,1
4367,1
4368,1
4369,0
4370,0
4371,0
4372,0
4373,0
4374,0
4375,3
4376,0
4377,0
4378,3
4379,0
4380,2
4381,1
4382,0
4383,0
4384,0
4385,0
4386,1
4387,1
4388,0
4389,1
4390,0
4391,0
4392,2
4393,0
4394,0
4395,1
4396,0
4397,0
4398,2
4399,1
4400,1
4401,0
4402,1
4403,1
4404,1
4405,0
4406,0
4407,0
4408,1
4409,0
4410,0
4411,0
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,0
4419,0
4420,0
4421,1
4422,0
4423,1
4424,0
4425,0
4426,1
4427,0
4428,0
4429,1
4430,0
4431,0
4432,1
4433,0
4434,4
4435,0
4436,0
4437,1
4438,1
4439,0
4440,0
4441,1
4442,0
4443,0
4444,0
4445,0
4446,0
4447,0
4448,1
4449,2
4450,1
4451,0
4452,0
4453,1
4454,0
4455,1
4456,0
4457,1
4458,1
4459,0
4460,0
4461,0
4462,0
4463,0
4464,0
4465,0
4466,1
4467,0
4468,0
4469,0
4470,1
4471,0
4472,0
4473,0
4474,0
4475,2
4476,0
4477,0
4478,0
4479,1
4480,1
4481,0
4482,0
4483,0
4484,0
4485,0
4486,0
4487,1
4488,0
4489,0
4490,0
4491,0
4492,0
4493,0
4494,1
4495,0
4496,0
4497,1
4498,0
4499,2
4500,1
4501,0
4502,1
4503,2
4504,0
4505,0
4506,0
4507,1
4508,0
4509,3
4510,0
4511,1
4512,0
4513,1
4514,0
4515,0
4516,1
4517,1
4518,2
4519,1
4520,0
4521,0
4522,2
4523,2
4524,1
4525,3
4526,2
4527,1
4528,1
4529,0
4530,2
4531,0
4532,1
4533,1
4534,2
4535,0
4536,1
4537,0
4538,0
4539,2
4540,0
4541,1
4542,1
4543,0
4544,0
4545,0
4546,0
4547,0
4548,1
4549,0
4550,0
4551,1
4552,0
4553,0
4554,0
4555,1
4556,0
4557,0
4558,1
4559,1
4560,1
4561,1
4562,0
4563,0
4564,0
4565,0
4566,1
4567,0
4568,2
4569,2
4570,1
4571,0
4572,0
4573,1
4574,1
4575,0
4576,0
4577,1
4578,1
4579,1
4580,0
4581,1
4582,1
4583,2
4584,1
4585,0
4586,1
4587,0
4588,0
4589,0
4590,1
4591,0
4592,2
4593,0
4594,0
4595,0
4596,0
4597,1
4598,0
4599,0
4600,0
4601,0
4602,1
4603,0
4604,1
4605,0
4606,0
4607,0
4608,0
4609,0
4610,0
4611,0
4612,0
4613,0
4614,0
4615,1
4616,0
4617,1
4618,0
4619,0
4620,0
4621,0
4622,0
4623,1
4624,0
4625,0
4626,0
4627,1
4628,0
4629,0
4630,0
4631,0
4632,0
4633,0
4634,0
4635,1
4636,1
4637,1
4638,0
4639,3
4640,0
4641,1
4642,1
4643,1
4644,1
4645,1
4646,2
4647,1
4648,0
4649,1
4650,1
4651,2
4652,1
4653,1
4654,0
4655,0
4656,0
4657,3
4658,1
4659,1
4660,0
4661,1
4662,2
4663,1
4664,1
4665,0
4666,0
4667,0
4668,0
4669,0
4670,0
4671,0
4672,1
4673,0
4674,0
4675,1
4676,2
4677,3
4678,0
4679,1
4680,0
4681,1
4682,0
4683,1
4684,1
4685,0
4686,0
4687,0
4688,1
4689,1
4690,0
4691,0
4692,1
4693,0
4694,0
4695,0
4696,2
4697,1
4698,0
4699,1
4700,0
4701,1
4702,0
4703,0
4704,1
4705,2
4706,0
4707,1
4708,0
4709,0
4710,2
4711,2
4712,0
4713,0
4714,0
4715,0
4716,2
4717,1
4718,2
4719,0
4720,0
4721,0
4722,0
4723,1
4724,2
4725,0
4726,1
4727,0
4728,1
4729,1
4730,0
4731,1
4732,0
4733,3
4734,0
4735,0
4736,0
4737,0
4738,0
4739,1
4740,0
4741,1
4742,1
4743,2
4744,1
4745,1
4746,1
4747,2
4748,0
4749,0
4750,0
4751,1
4752,0
4753,0
4754,0
4755,1
4756,1
4757,0
4758,0
4759,0
4760,0
4761,0
4762,0
4763,3
4764,1
4765,2
4766,1
4767,0
4768,1
4769,0
4770,1
4771,0
4772,0
4773,0
4774,2
4775,2
4776,0
4777,0
4778,0
4779,0
4780,0
4781,1
4782,0
4783,1
4784,0
4785,2
4786,1
4787,0
4788,0
4789,0
4790,0
4791,1
4792,2
4793,0
4794,0
4795,0
4796,0
4797,0
4798,1
4799,0
4800,0
4801,0
4802,0
4803,1
4804,1
4805,0
4806,3
4807,1
4808,1
4809,1
4810,1
4811,1
4812,0
4813,1
4814,0
4815,0
4816,1
4817,1
4818,0
4819,0
4820,1
4821,2
4822,1
4823,0
4824,0
4825,1
4826,1
4827,0
4828,0
4829,0
4830,1
4831,1
4832,0
4833,1
4834,0
4835,0
4836,0
4837,0
4838,0
4839,1
4840,0
4841,0
4842,1
4843,0
4844,1
4845,2
4846,1
4847,0
4848,0
4849,0
4850,0
4851,0
4852,0
4853,1
4854,0
4855,0
4856,0
4857,0
4858,1
4859,1
4860,3
4861,0
4862,1
4863,2
4864,2
4865,2
4866,1
4867,2
4868,1
4869,0
4870,0
4871,1
4872,1
4873,1
4874,2
4875,1
4876,1
4877,0
4878,2
4879,0
4880,0
4881,0
4882,0
4883,3
4884,1
4885,0
4886,1
4887,0
4888,0
4889,3
4890,1
4891,0
4892,4
4893,0
4894,1
4895,0
4896,0
4897,1
4898,0
4899,0
4900,0
4901,0
4902,1
4903,1
4904,0
4905,0
4906,1
4907,0
4908,0
4909,0
4910,2
4911,0
4912,1
4913,1
4914,1
4915,2
4916,0
4917,0
4918,0
4919,0
4920,1
4921,0
4922,1
4923,0
4924,0
4925,1
4926,0
4927,0
4928,0
4929,0
4930,1
4931,1
4932,2
4933,2
4934,0
4935,0
4936,0
4937,0
4938,0
4939,1
4940,2
4941,0
4942,0
4943,0
4944,1
4945,2
4946,1
4947,1
4948,0
4949,0
4950,1
4951,0
4952,1
4953,1
4954,0
4955,2
4956,0
4957,0
4958,0
4959,0
4960,0
4961,0
4962,0
4963,1
4964,0
4965,1
4966,0
4967,0
4968,3
4969,0
4970,0
4971,0
4972,1
4973,0
4974,0
4975,0
4976,0
4977,1
4978,0
4979,0
4980,0
4981,1
4982,1
4983,1
4984,0
4985,0
4986,1
4987,0
4988,0
4989,1
4990,0
4991,1
4992,0
4993,1
4994,0
4995,0
4996,0
4997,0
4998,2
4999,0
5000,2
5001,0
5002,0
5003,0
5004,1
5005,0
5006,1
5007,0
5008,0
5009,1
5010,0
5011,2
5012,0
5013,2
5014,0
5015,2
5016,1
5017,2
5018,1
5019,0
5020,2
5021,1
5022,1
5023,1
5024,1
5025,0
5026,1
5027,1
5028,1
5029,1
5030,0
5031,1
5032,0
5033,1
5034,0
5035,1
5036,0
5037,1
5038,1
5039,0
5040,0
5041,3
5042,0
5043,0
5044,1
5045,2
5046,0
5047,0
5048,0
5049,1
5050,0
5051,0
5052,2
5053,0
5054,0
5055,1
5056,0
5057,0
5058,0
5059,1
5060,1
5061,0
5062,3
5063,1
5064,1
5065,1
5066,1
5067,2
5068,1
5069,1
5070,1
5071,1
5072,2
5073,0
5074,0
5075,0
5076,0
5077,0
5078,1
5079,0
5080,1
5081,1
5082,0
5083,0
5084,0
5085,1
5086,2
5087,1
5088,0
5089,1
5090,0
5091,0
5092,1
5093,0
5094,0
5095,1
5096,0
5097,0
5098,0
5099,0
5100,0
5101,0
5102,1
5103,1
5104,1
5105,2
5106,2
5107,1
5108,1
5109,0
5110,2
5111,0
5112,0
5113,0
5114,0
5115,0
5116,1
5117,2
5118,1
5119,0
5120,0
5121,0
5122,0
5123,1
5124,1
5125,1
5126,1
5127,1
5128,0
5129,0
5130,1
5131,1
5132,1
5133,0
5134,0
5135,0
5136,0
5137,0
5138,1
5139,0
5140,0
5141,1
5142,1
5143,0
5144,0
5145,0
5146,0
5147,0
5148,0
5149,0
5150,0
5151,1
5152,0
5153,0
5154,2
5155,0
5156,0
5157,1
5158,1
5159,1
5160,2
5161,0
5162,0
5163,1
5164,0
5165,0
5166,1
5167,0
5168,0
5169,1
5170,2
5171,0
5172,1
5173,0
5174,1
5175,1
5176,1
5177,1
5178,0
5179,1
5180,0
5181,0
5182,0
5183,0
5184,1
5185,0
5186,1
5187,1
5188,2
5189,0
5190,0
5191,0
5192,1
5193,2
5194,2
5195,0
5196,1
5197,0
5198,0
5199,0
5200,0
5201,0
5202,1
5203,0
5204,1
5205,1
5206,1
5207,0
5208,0
5209,2
5210,0
5211,0
5212,1
5213,0
5214,3
5215,0
5216,1
5217,0
5218,1
5219,1
5220,2
5221,0
5222,0
5223,1
5224,0
5225,0
5226,0
5227,0
5228,0
5229,0
5230,0
5231,0
5232,0
5233,1
5234,0
5235,1
5236,0
5237,0
5238,0
5239,0
5240,0
5241,0
5242,2
5243,0
5244,1
5245,1
5246,2
5247,2
5248,1
5249,1
5250,0
5251,1
5252,0
5253,3
5254,0
5255,0
5256,0
5257,1
5258,0
5259,2
5260,1
5261,2
5262,1
5263,0
5264,1
5265,1
5266,0
5267,1
5268,1
5269,1
5270,1
5271,1
5272,1
5273,1
5274,0
5275,1
5276,1
5277,0
5278,1
5279,0
5280,1
5281,1
5282,0
5283,1
5284,1
5285,0
5286,0
5287,1
5288,0
5289,0
5290,0
5291,0
5292,0
5293,0
5294,0
5295,0
5296,1
5297,1
5298,0
5299,2
5300,2
5301,0
5302,1
5303,0
5304,1
5305,0
5306,3
5307,0
5308,0
5309,2
5310,1
5311,1
5312,2
5313,1
5314,2
5315,1
5316,1
5317,0
5318,0
5319,0
5320,1
5321,0
5322,3
5323,0
5324,0
5325,0
5326,1
5327,0
5328,0
5329,1
5330,0
5331,2
5332,1
5333,1
5334,1
5335,0
5336,1
5337,2
5338,0
5339,1
5340,2
5341,1
5342,0
5343,0
5344,0
5345,0
5346,0
5347,0
5348,0
5349,0
5350,0
5351,0
5352,1
5353,0
5354,0
5355,0
5356,1
5357,0
5358,1
5359,0
5360,0
5361,1
5362,0
5363,1
5364,0
5365,0
5366,0
5367,1
5368,1
5369,0
5370,0
5371,0
5372,0
5373,2
5374,0
5375,1
5376,0
5377,1
5378,1
5379,0
5380,2
5381,0
5382,0
5383,1
5384,1
5385,1
5386,0
5387,1
5388,1
5389,2
5390,0
5391,1
5392,3
5393,0
5394,0
5395,3
5396,2
5397,0
5398,0
5399,1
5400,0
5401,3
5402,0
5403,1
5404,1
5405,0
5406,2
5407,0
5408,0
5409,0
5410,2
5411,0
5412,0
5413,1
5414,0
5415,0
5416,1
5417,1
5418,0
5419,0
5420,1
5421,0
5422,0
5423,0
5424,1
5425,0
5426,0
5427,0
5428,0
5429,0
5430,0
5431,0
5432,0
5433,1
5434,0
5435,0
5436,0
5437,1
5438,0
5439,0
5440,1
5441,0
5442,1
5443,1
5444,0
5445,0
5446,1
5447,2
5448,0
5449,0
5450,0
5451,0
5452,0
5453,0
5454,0
5455,1
5456,0
5457,1
5458,0
5459,0
5460,3
5461,0
5462,0
5463,0
5464,0
5465,0
5466,0
5467,2
5468,0
5469,0
5470,1
5471,0
5472,1
5473,0
5474,0
5475,0
5476,0
5477,0
5478,0
5479,1
5480,0
5481,0
5482,0
5483,1
5484,0
5485,0
5486,0
5487,0
5488,2
5489,2
5490,0
5491,1
5492,0
5493,0
5494,1
5495,1
5496,0
5497,0
5498,0
5499,1
5500,1
5501,0
5502,1
5503,0
5504,0
5505,0
5506,0
5507,0
5508,0
5509,1
5510,1
5511,0
5512,1
5513,0
5514,0
5515,1
5516,1
5517,1
5518,1
5519,1
5520,1
5521,2
5522,2
5523,1
5524,0
5525,0
5526,0
5527,0
5528,1
5529,1
5530,1
5531,1
5532,0
5533,0
5534,2
5535,0
5536,1
5537,0
5538,1
5539,3
5540,1
5541,0
5542,0
5543,0
5544,2
5545,2
5546,0
5547,1
5548,0
5549,0
5550,0
5551,0
5552,0
5553,1
5554,1
5555,1
5556,0
5557,0
5558,0
5559,1
5560,1
5561,1
5562,1
5563,0
5564,0
5565,0
5566,0
5567,0
5568,1
5569,0
5570,1
5571,0
5572,1
5573,1
5574,0
5575,0
5576,0
5577,0
5578,0
5579,0
5580,1
5581,0
5582,0
5583,0
5584,1
5585,1
5586,0
5587,0
5588,1
5589,1
5590,0
5591,1
5592,1
5593,1
5594,0
5595,0
5596,0
5597,0
5598,0
5599,0
5600,0
5601,0
5602,1
5603,1
5604,0
5605,0
5606,0
5607,1
5608,0
5609,0
5610,1
5611,2
5612,0
5613,0
5614,0
5615,0
5616,0
5617,1
5618,1
5619,0
5620,1
5621,1
5622,0
5623,0
5624,1
5625,0
5626,0
5627,3
5628,2
5629,0
5630,1
5631,0
5632,0
5633,1
5634,1
5635,2
5636,2
5637,0
5638,1
5639,3
5640,1
5641,0
5642,1
5643,0
5644,2
5645,2
5646,1
5647,1
5648,1
5649,0
5650,0
5651,1
5652,0
5653,2
5654,0
5655,1
5656,2
5657,1
5658,0
5659,0
5660,0
5661,0
5662,0
5663,1
5664,1
5665,1
5666,0
5667,1
5668,1
5669,0
5670,1
5671,0
5672,0
5673,0
5674,0
5675,0
5676,1
5677,2
5678,0
5679,0
5680,0
5681,0
5682,1
5683,0
5684,1
5685,0
5686,0
5687,0
5688,0
5689,0
5690,1
5691,1
5692,1
5693,0
5694,1
5695,0
5696,0
5697,0
5698,1
5699,1
5700,0
5701,0
5702,0
5703,0
5704,1
5705,0
5706,0
5707,0
5708,1
5709,0
5710,3
5711,0
5712,0
5713,1
5714,2
5715,0
5716,1
5717,1
5718,0
5719,1
5720,0
5721,0
5722,1
5723,0
5724,0
5725,0
5726,0
5727,0
5728,0
5729,1
5730,0
5731,0
5732,0
5733,1
5734,0
5735,0
5736,0
5737,0
5738,0
5739,2
5740,1
5741,0
5742,0
5743,0
5744,0
5745,0
5746,0
5747,0
5748,0
5749,0
5750,1
5751,0
5752,0
5753,0
5754,1
5755,1
5756,1
5757,1
5758,1
5759,0
5760,0
5761,1
5762,2
5763,1
5764,0
5765,0
5766,1
5767,1
5768,1
5769,1
5770,0
5771,0
5772,2
5773,1
5774,0
5775,1
5776,1
5777,0
5778,2
5779,1
5780,1
5781,0
5782,0
5783,1
5784,1
5785,0
5786,0
5787,1
5788,0
5789,0
5790,1
5791,0
5792,0
5793,0
5794,1
5795,1
5796,2
5797,1
5798,0
5799,0
5800,1
5801,0
5802,1
5803,1
5804,0
5805,1
5806,0
5807,1
5808,0
5809,1
5810,0
5811,0
5812,1
5813,0
5814,0
5815,1
5816,1
5817,1
5818,1
5819,3
5820,1
5821,0
5822,1
5823,1
5824,1
5825,1
5826,1
5827,2
5828,0
5829,1
5830,4
5831,1
5832,0
5833,1
5834,1
5835,1
5836,1
5837,0
5838,2
5839,0
5840,0
5841,1
5842,0
5843,0
5844,0
5845,1
5846,1
5847,0
5848,1
5849,1
5850,1
5851,1
5852,2
5853,1
5854,0
5855,0
5856,0
5857,1
5858,1
5859,0
5860,0
5861,0
5862,1
5863,0
5864,1
5865,0
5866,0
5867,0
5868,0
5869,1
5870,0
5871,0
5872,1
5873,0
5874,0
5875,1
5876,1
5877,0
5878,0
5879,1
5880,0
5881,0
5882,2
5883,2
5884,2
5885,2
5886,2
5887,0
5888,0
5889,0
5890,0
5891,1
5892,1
5893,0
5894,0
5895,3
5896,2
5897,1
5898,0
5899,2
5900,0
5901,1
5902,1
5903,1
5904,0
5905,1
5906,0
5907,0
5908,2
5909,0
5910,1
5911,0
5912,1
5913,0
5914,1
5915,0
5916,0
5917,1
5918,0
5919,0
5920,0
5921,0
5922,1
5923,0
5924,0
5925,2
5926,0
5927,0
5928,1
5929,0
5930,0
5931,0
5932,1
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,1
5942,0
5943,1
5944,0
5945,2
5946,0
5947,0
5948,0
5949,2
5950,0
5951,2
5952,2
5953,1
5954,2
5955,1
5956,1
5957,0
5958,0
5959,1
5960,1
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,2
5968,1
5969,1
5970,0
5971,0
5972,2
5973,1
5974,0
5975,0
5976,1
5977,1
5978,0
5979,1
5980,1
5981,0
5982,1
5983,0
5984,0
5985,1
5986,1
5987,1
5988,3
5989,0
5990,1
5991,1
5992,0
5993,0
5994,0
5995,1
5996,1
5997,1
5998,1
5999,0
6000,0
6001,0
6002,0
6003,1
6004,0
6005,0
6006,1
6007,1
6008,0
6009,1
6010,0
6011,1
6012,1
6013,1
6014,0
6015,0
6016,1
6017,3
6018,1
6019,1
6020,0
6021,0
6022,0
6023,1
6024,0
6025,1
6026,0
6027,1
6028,0
6029,1
6030,3
6031,0
6032,1
6033,0
6034,0
6035,2
6036,1
6037,2
6038,0
6039,1
6040,1
6041,0
6042,1
6043,0
6044,0
6045,0
6046,3
6047,1
6048,1
6049,1
6050,0
6051,1
6052,2
6053,0
6054,0
6055,2
6056,0
6057,0
6058,1
6059,0
6060,1
6061,1
6062,0
6063,0
6064,0
6065,0
6066,0
6067,0
6068,1
6069,3
6070,0
6071,0
6072,1
6073,1
6074,1
6075,1
6076,2
6077,1
6078,3
6079,0
6080,3
6081,1
6082,0
6083,1
6084,1
6085,0
6086,2
6087,0
6088,2
6089,0
6090,0
6091,1
6092,1
6093,2
6094,0
6095,0
6096,1
6097,2
6098,0
6099,1
6100,1
6101,0
6102,0
6103,0
6104,0
6105,3
6106,0
6107,0
6108,1
6109,0
6110,0
6111,0
6112,1
6113,0
6114,1
6115,0
6116,0
6117,1
6118,0
6119,1
6120,0
6121,0
6122,1
6123,0
6124,1
6125,0
6126,1
6127,0
6128,0
6129,0
6130,1
6131,2
6132,2
6133,1
6134,3
6135,0
6136,1
6137,0
6138,5
6139,4
6140,1
6141,2
6142,2
6143,0
6144,0
6145,0
6146,0
6147,1
6148,1
6149,0
6150,1
6151,0
6152,1
6153,0
6154,1
6155,0
6156,1
6157,0
6158,0
6159,2
6160,1
6161,1
6162,0
6163,0
6164,0
6165,0
6166,0
6167,1
6168,2
6169,0
6170,1
6171,0
6172,0
6173,1
6174,2
6175,0
6176,0
6177,0
6178,2
6179,0
6180,0
6181,0
